statecurrent,inmidwest,midwesterner,statebirth,ideology,partyregaff,age,race,votehistory,education,gender,zip,weight,income,householdsize
IN,1,1,CA,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,46268,0.634610444881601,72485.36967672408,6
IN,1,1,IN,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,46268,1.0024359819422428,83445.52338821813,2
IN,1,1,MI,Moderate,Independent/Other,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,46268,1.0578705597579414,24303.94772440195,5
IN,1,1,OH,Liberal,Democrat,18-24,White or Caucasian,Joe Biden,College Degree,Male,46268,0.6204399608227525,51208.61432980746,6
IN,1,1,IL,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,46260,0.5474945720267187,72132.87858758122,5
IN,1,1,PA,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,College Degree,Female,46260,0.7556899553296423,33545.97174329683,5
IN,1,1,IN,Conservative,Republican,40-49,White or Caucasian,Did not vote,High School or Less,Female,46259,0.9597604171387831,99056.5935219638,4
IN,1,1,IN,Moderate,Independent/Other,30-39,Black or African American,Joe Biden,High School or Less,Male,46256,2.333899693589101,98983.70932321995,1
IN,1,1,IN,Moderate,Democrat,30-39,White or Caucasian,Joe Biden,College Degree,Female,46256,0.6576350984524472,14571.937972214073,4
IN,1,1,MN,Conservative,Republican,40-49,White or Caucasian,Donald Trump,Vocational/Technical School,Male,46256,1.4686694600308179,86534.48472265154,2
IN,1,1,PA,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Female,46254,1.1578754000436657,27836.300844792277,6
IN,1,1,IN,Liberal,Independent/Other,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,46250,0.9301534554156232,11791.042601689696,3
IN,1,1,NY,Moderate,Democrat,60-69,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,46250,0.7363584866283782,119439.53610258177,5
IN,1,1,IN,Moderate,Not registered to vote,25-29,White or Caucasian,Did not vote,High School or Less,Female,46241,1.3307632403414356,78705.80012677237,5
IN,1,1,IN,Moderate,Independent/Other,60-69,White or Caucasian,Did not vote,High School or Less,Female,46241,0.9356705081163519,10177.263955119997,1
IN,1,1,TN,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,46241,0.5579936909148264,108590.56437388062,4
IN,1,1,IL,Moderate,Independent/Other,70 or more years,White or Caucasian,Did not vote,Associate's Degree/Some College,Male,46240,1.0522862508653708,70979.2961156927,1
IN,1,1,IN,Liberal,Democrat,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,46240,0.634610444881601,38759.660825598985,4
IN,1,1,IN,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,46240,0.6474576539106333,108426.41244176775,3
IN,1,1,PA,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Male,46239,1.442683920050222,57536.6231915541,5
IN,1,1,AZ,Conservative,Republican,60-69,White or Caucasian,Donald Trump,Vocational/Technical School,Male,46237,1.6739915906197855,33175.828605890274,6
IN,1,1,IN,Moderate,Independent/Other,40-49,White or Caucasian,Someone else,Associate's Degree/Some College,Male,46237,0.327271790566796,80501.35447876528,1
IN,0,0,IN,Conservative,Democrat,50-59,White or Caucasian,Joe Biden,High School or Less,Male,46237,1.2318620037964056,60051.679115276784,1
IN,1,1,IN,Moderate,Democrat,40-49,Hispanic or Latino,Joe Biden,Associate's Degree/Some College,Male,46237,2.490856211658352,21869.191387668252,1
IN,1,1,IN,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,College Degree,Male,46237,0.9035802899021677,64378.893626853824,5
IN,1,1,IN,Conservative,Republican,40-49,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,46237,1.2521699420052186,60732.17433877289,3
IN,1,1,IN,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,Vocational/Technical School,Female,46237,1.2918183184687302,78925.8534857072,4
IN,1,1,IN,Moderate,Independent/Other,18-24,Hispanic or Latino,Donald Trump,College Degree,Male,46237,0.7490127676500247,50080.80539992079,4
IN,1,1,IN,Moderate,Independent/Other,60-69,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,46237,1.2207405775045914,37651.411222759634,2
IN,1,1,IN,Liberal,Independent/Other,30-39,Asian,Joe Biden,Postgraduate or Higher,Female,46237,1.2505895954893507,90302.93657211587,1
IN,1,1,MD,Moderate,Republican,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,46237,1.865665550455515,96541.12584423274,6
IN,0,0,IN,Liberal,Not registered to vote,50-59,White or Caucasian,Did not vote,Postgraduate or Higher,Female,46236,0.8642424971145145,16377.680322621018,2
IN,1,1,MI,Moderate,Independent/Other,40-49,White or Caucasian,Did not vote,College Degree,Male,46236,0.8835679558146483,78338.04025547579,5
IN,1,1,NJ,Conservative,Republican,50-59,White or Caucasian,Donald Trump,Postgraduate or Higher,Male,46236,1.2069530479505448,114984.14047062397,6
IN,1,0,GA,Moderate,Democrat,18-24,Black or African American,Someone else,Associate's Degree/Some College,Female,46235,0.13254184406226674,112539.2770417966,1
IN,1,0,IN,Liberal,Democrat,40-49,Black or African American,Donald Trump,High School or Less,Female,46235,0.48205322851326604,70150.78729949892,1
IN,1,1,IN,Moderate,Independent/Other,30-39,White or Caucasian,Someone else,High School or Less,Female,46235,0.23162423417913316,115505.66087011248,1
IN,1,0,IN,Moderate,Independent/Other,30-39,Black or African American,Someone else,High School or Less,Female,46235,0.2547745773786581,106356.33861646056,1
IN,1,0,IN,Moderate,Independent/Other,40-49,Other or Multiple Races,Did not vote,High School or Less,Male,46235,1.7685665402017925,57687.70571798086,4
IN,1,1,IN,Conservative,Republican,30-39,White or Caucasian,Donald Trump,College Degree,Male,46234,0.9124102675308182,38449.55255975947,2
IN,1,1,IN,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,College Degree,Male,46229,0.8890159539171283,67373.98214172572,3
IN,1,1,IN,Moderate,Not registered to vote,30-39,White or Caucasian,Did not vote,College Degree,Male,46227,0.8226351150386647,38827.190378215164,3
IN,1,1,IN,Moderate,Republican,30-39,White or Caucasian,Donald Trump,Vocational/Technical School,Female,46227,1.304442240194153,91368.7254418619,1
IN,1,1,IN,Moderate,Independent/Other,30-39,White or Caucasian,Donald Trump,College Degree,Male,46227,0.78040683126003485,19371.05950899422,2
IN,1,1,IN,Moderate,Republican,40-49,White or Caucasian,Donald Trump,High School or Less,Male,46226,1.0204918013249404,94780.68142896518,5
IN,1,1,IN,Moderate,Independent/Other,40-49,Black or African American,Someone else,Vocational/Technical School,Male,46226,0.4607744081065348,22979.457860346884,1
IN,1,1,IN,Moderate,Democrat,18-24,White or Caucasian,Donald Trump,College Degree,Female,46226,0.41462703626322933,43362.90229577571,6
IN,1,1,IN,Moderate,Democrat,30-39,White or Caucasian,Someone else,Associate's Degree/Some College,Female,46224,0.1502560758210992,93007.61772785336,4
IN,1,0,IN,Moderate,Independent/Other,30-39,Black or African American,Joe Biden,College Degree,Female,46224,1.2058197488435856,85281.3910623081,2
IN,1,0,IN,Moderate,Independent/Other,30-39,Hispanic or Latino,Did not vote,Associate's Degree/Some College,Female,46222,1.3933971613758656,112140.30787115917,6
IN,0,0,PR,Moderate,Democrat,50-59,Hispanic or Latino,Joe Biden,High School or Less,Male,46222,3.6534279760521162,16588.625484146178,5
IN,1,1,IN,Moderate,Not registered to vote,18-24,Other or Multiple Races,Did not vote,High School or Less,Non Binary/Other,46221,1.1847170298924368,106467.44988625869,4
IN,1,1,IN,Liberal,Democrat,30-39,White or Caucasian,Did not vote,High School or Less,Male,46221,0.6650381711191381,101674.79214724153,5
IN,1,1,IN,Moderate,Democrat,50-59,Black or African American,Joe Biden,Associate's Degree/Some College,Female,46220,0.5997939466106142,63952.08994159475,2
IN,1,1,IN,Liberal,Democrat,60-69,White or Caucasian,Joe Biden,College Degree,Female,46220,0.7556899553296423,28279.751921072602,2
IN,1,1,IL,Conservative,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,46219,0.6474576539106333,58901.009142864496,4
IN,1,1,IN,Moderate,Republican,30-39,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,46219,1.2420349491819367,75251.76860159263,6
IN,1,0,ID,Conservative,Republican,18-24,Black or African American,Donald Trump,Vocational/Technical School,Female,46218,1.1506568306355844,90576.98820251971,1
IN,1,1,IN,Moderate,Democrat,40-49,White or Caucasian,Someone else,College Degree,Female,46218,0.15150069879840725,79854.75490568206,1
IN,1,0,IN,Moderate,Democrat,30-39,White or Caucasian,Joe Biden,High School or Less,Female,46218,0.8199996650971428,24943.207565229386,2
IN,1,1,IN,Conservative,Republican,40-49,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,46218,1.1003077468254499,106602.52625355497,4
IN,1,1,IN,Moderate,Independent/Other,18-24,Black or African American,Someone else,High School or Less,Male,46218,0.27801601671654114,82942.80096655712,1
IN,1,1,IN,Liberal,Independent/Other,40-49,Other or Multiple Races,Joe Biden,Postgraduate or Higher,Female,46218,1.470205570209182,26513.556190766394,5
IN,1,0,TN,Moderate,Independent/Other,30-39,Black or African American,Did not vote,Associate's Degree/Some College,Female,46218,0.9012906960858241,100833.48635351285,2
IN,1,1,IN,Moderate,Democrat,18-24,Black or African American,Joe Biden,College Degree,Male,46217,0.6824515982433763,10506.001317407936,1
IN,1,1,IN,Conservative,Democrat,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,46217,0.9572808598520025,77996.76932860166,4
IN,1,1,IN,Conservative,Democrat,40-49,White or Caucasian,Joe Biden,College Degree,Male,46211,0.7799743967141669,37548.9482213743,1
IN,1,1,IN,Liberal,Democrat,30-39,White or Caucasian,Joe Biden,High School or Less,Female,46208,0.8199996650971428,95206.77040331066,1
IN,1,1,IN,Liberal,Republican,30-39,White or Caucasian,Donald Trump,High School or Less,Female,46208,0.8472037339462544,84851.31088877097,2
IN,1,1,IN,Moderate,Independent/Other,60-69,White or Caucasian,Did not vote,College Degree,Female,46208,0.9760380525601247,42667.03402623534,2
IN,0,0,MO,Moderate,Not registered to vote,40-49,White or Caucasian,Did not vote,High School or Less,Female,46208,0.7705316422673892,113838.35876127705,6
IN,1,1,IN,Conservative,Republican,70 or more years,White or Caucasian,Joe Biden,College Degree,Male,46205,1.4932134417523997,29739.693871233612,2
IN,1,0,IN,Moderate,Democrat,18-24,Black or African American,Joe Biden,College Degree,Female,46203,0.5801041202003602,40593.47605565563,3
IN,1,0,IN,Conservative,Republican,40-49,White or Caucasian,Donald Trump,High School or Less,Male,46203,1.0204918013249404,22923.316557426006,3
IN,1,1,IN,Conservative,Republican,50-59,White or Caucasian,Donald Trump,Vocational/Technical School,Female,46203,1.2624149678351029,69803.55901410803,1
IN,1,1,IN,Conservative,Independent/Other,70 or more years,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,46203,1.052061916910018,54448.027894832194,5
IN,1,1,IN,Moderate,Independent/Other,30-39,White or Caucasian,Did not vote,High School or Less,Male,46203,1.1085923782320608,30366.347949020565,4
IN,1,1,IN,Liberal,Republican,25-29,Hispanic or Latino,Donald Trump,College Degree,Female,46203,1.7671933957813062,62798.454684671015,4
IN,1,1,IL,Liberal,Democrat,18-24,Hispanic or Latino,Joe Biden,College Degree,Female,46202,1.3164191883212393,112268.39023409411,6
IN,0,1,IN,Liberal,Democrat,18-24,Black or African American,Did not vote,Vocational/Technical School,Female,46202,0.5826009707416254,83141.6663969867,4
IN,1,1,IN,Moderate,Democrat,40-49,Asian,Did not vote,Postgraduate or Higher,Male,46202,0.7938087932345251,10665.422547608614,3
IN,1,0,PA,Moderate,Independent/Other,50-59,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,46202,1.3439506030866553,22117.640713695437,5
IN,0,0,CA,Liberal,Democrat,18-24,Hispanic or Latino,Did not vote,High School or Less,Female,46201,0.6661468210237905,70213.74353207648,2
IN,1,1,FL,Moderate,Independent/Other,18-24,Hispanic or Latino,Joe Biden,High School or Less,Female,46201,2.736202343409834,79243.0028039962,6
IN,1,1,IL,Conservative,Republican,30-39,Hispanic or Latino,Donald Trump,Postgraduate or Higher,Male,46201,1.4925619978109768,82166.05659807101,1
IN,1,1,IN,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,46201,1.0024359819422428,19180.430849082768,5
IN,1,1,OH,Liberal,Democrat,60-69,Black or African American,Joe Biden,Associate's Degree/Some College,Female,46201,0.7121696515490076,109707.99375791103,6
IN,1,1,IN,Moderate,Democrat,70 or more years,White or Caucasian,Joe Biden,College Degree,Female,46181,0.6512707430590502,103471.1454459466,4
IN,1,0,AR,Moderate,Democrat,50-59,Black or African American,Joe Biden,Postgraduate or Higher,Male,46176,0.682150191827087,59167.727136518806,1
IN,1,1,IN,Conservative,Republican,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Male,46176,1.2368061397967274,42686.32133491337,1
IN,1,1,IN,Moderate,Not registered to vote,50-59,White or Caucasian,Did not vote,Associate's Degree/Some College,Female,46176,0.7443322235892003,23347.05110406503,2
IN,1,1,IN,Liberal,Independent/Other,18-24,White or Caucasian,Did not vote,High School or Less,Female,46176,0.6529999499343399,86103.71165908873,4
IN,1,1,IN,Moderate,Independent/Other,40-49,White or Caucasian,Donald Trump,High School or Less,Female,46173,0.7305470942238272,111964.75670207292,1
IN,1,1,IN,Conservative,Independent/Other,40-49,White or Caucasian,Someone else,Postgraduate or Higher,Male,46173,0.2901906952005838,119648.50529562682,1
IN,1,1,IN,Conservative,Republican,60-69,White or Caucasian,Joe Biden,Associate's Degree/Some College,Female,46167,1.2618443457300168,52979.561609681696,4
IN,1,1,IN,Conservative,Republican,60-69,White or Caucasian,Donald Trump,College Degree,Male,46163,1.0484526691705012,102431.55585601926,3
IN,1,0,DC,Moderate,Independent/Other,18-24,Asian,Joe Biden,Postgraduate or Higher,Female,46161,1.0029139774356954,61654.00307625532,2
IN,1,1,OH,Conservative,Republican,50-59,White or Caucasian,Donald Trump,College Degree,Male,46160,0.8830137073496609,24126.463152933866,2
IN,1,1,IN,Moderate,Republican,50-59,White or Caucasian,Donald Trump,High School or Less,Male,46158,0.9796193240241619,115422.03262448311,5
IN,1,1,IN,Conservative,Republican,25-29,White or Caucasian,Donald Trump,Vocational/Technical School,Male,46158,2.53649716949961,23586.452240124345,6
IN,1,1,IN,Conservative,Republican,60-69,White or Caucasian,Donald Trump,High School or Less,Female,46151,0.9735236962983468,10263.229929842055,3
IN,1,1,IN,Moderate,Independent/Other,50-59,White or Caucasian,Someone else,College Degree,Male,46151,0.2500042724298372,13254.109292756766,5
IN,1,0,NY,Moderate,Democrat,40-49,White or Caucasian,Donald Trump,Associate's Degree/Some College,Female,46151,0.5645725439512577,98274.32954451069,5
IN,1,1,IN,Liberal,Not registered to vote,60-69,White or Caucasian,Did not vote,High School or Less,Female,46143,0.8782530886391494,10009.9309370853,5
IN,1,1,IN,Moderate,Democrat,25-29,White or Caucasian,Joe Biden,High School or Less,Female,46143,1.4277542148201952,111704.5790841803,6
IN,1,1,IN,Conservative,Republican,18-24,Hispanic or Latino,Donald Trump,Associate's Degree/Some College,Male,46143,1.192070593875718,50106.26545874402,5
IN,1,1,IN,Conservative,Republican,40-49,White or Caucasian,Donald Trump,Vocational/Technical School,Male,46143,1.4686694600308179,58203.30968592316,5
IN,1,1,IN,Liberal,Independent/Other,40-49,White or Caucasian,Joe Biden,Associate's Degree/Some College,Male,46142,1.4000240074907035,108440.45951031148,1
IN,1,1,IN,Conservative,Republican,70 or more years,White or Caucasian,Donald Trump,High School or Less,Male,46140,1.0024359819422428,83913.57935965061,4
IN,1,0,IN,Moderate,Republican,40-49,White or Caucasian,Donald Trump,High School or Less,Male,46140,1.0204918013249404,103352.56963968277,3
IN,1,0,KS,Moderate,Democrat,18-24,Black or African American,Joe Biden,Vocational/Technical School,Female,46140,0.7733131468117538,47829.326696228236,6
IN,1,1,IN,Liberal,Republican,30-39,White or Caucasian,Donald Trump,Associate's Degree/Some College,Male,46135,1.2420349491819367,79083.44445051625,6
IN,1,1,IN,Conservative,Independent/Other,18-24,Asian,Donald Trump,College Degree,Male,46135,0.849290367401199,63731.83927265927,3
IN,1,1,MN,Moderate,Republican,70 or more years,White or Caucasian,Joe Biden,Postgraduate or Higher,Female,46135,1.0670241147927555,18119.345968589187,6
